cycle_uid,cycle_id,ml_id,lead_id,deal_id,account_id,account_name,ml_stage_start_time,lead_stage_start_time,deal_stage_start_time,ml_stage_end_time,ml_dead_time,lead_stage_end_time,lead_dead_time,deal_stage_current,deal_closing_date,deal_modified_time,deal_is_won,deal_is_lost,deal_pipeline,deal_produkt,deal_amount,ml_owner_current,lead_owner_current,lead_dla_salesa,deal_owner_current,project_type,source_from,source_I_tier,source_II_tier,source_III_tier,source_IV_tier,events_count_total,events_count_lead_stage,events_count_deal_stage,lead_first_meeting_time,lead_meetings_count,lead_meeting1_days,ankiety_count,ankieta_avg_quality,ankieta_avg_meeting,ankieta_presales_primary,ml_days_in_stage,lead_days_in_stage,cycle_to_sales_days
lead:751364000020526504,751364000020526504,,751364000020526504,,,,,2025-04-01T18:18:35,,,,2025-11-25T15:37:09,2025-11-25T15:37:09,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,237.0,
lead:751364000020526468,751364000020526468,,751364000020526468,,,,,2025-04-01T18:15:18,,,,2025-11-25T15:38:16,2025-11-25T15:38:16,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,237.0,
lead:751364000020526432,751364000020526432,,751364000020526432,,,,,2025-04-01T18:13:28,,,,2025-11-25T16:48:24,2025-11-25T16:48:24,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,237.0,
lead:751364000020503985,751364000020503985,,751364000020503985,,,,,2025-04-02T15:30:09,,,,2025-11-25T16:07:44,2025-11-25T16:07:44,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,237.0,
lead:751364000020503951,751364000020503951,,751364000020503951,,,,,2025-04-02T15:29:29,,,,2025-11-25T16:08:01,2025-11-25T16:08:01,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,237.0,
lead:751364000020503917,751364000020503917,,751364000020503917,,,,,2025-04-02T15:28:42,,,,2025-11-25T16:06:11,2025-11-25T16:06:11,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,237.0,
lead:751364000020503883,751364000020503883,,751364000020503883,,,,,2025-04-02T15:26:21,,,,2025-11-17T14:06:48,2025-11-17T14:06:48,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,228.0,
lead:751364000020497465,751364000020497465,,751364000020497465,,,,,2025-04-01T14:11:59,,,,2025-04-22T12:08:56,2025-04-22T12:08:56,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,20.0,
lead:751364000020497399,751364000020497399,,751364000020497399,,,,,2025-04-01T14:01:12,,,,2025-05-12T20:49:05,2025-05-12T20:49:05,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,2,2,0,2025-04-28T12:00:00,2,26.0,1,3.0,,Mateusz Podlewski,,41.0,
lead:751364000020497300,751364000020497300,,751364000020497300,,,,,2025-04-01T13:21:13,,,,2025-04-22T12:09:24,2025-04-22T12:09:24,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Reinkarnacja,Reinkarnacja,Reinkarnacja,0,0,0,,0,,0,,,,,20.0,
lead:751364000020497172,751364000020497172,,751364000020497172,,,,,2025-04-01T11:50:36,,,,2025-07-02T18:39:59,2025-07-02T18:39:59,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna po webinarze,Akwizycja telefoniczna po webinarze,Akwizycja telefoniczna po webinarze,1,1,0,2025-06-23T14:30:00,1,83.0,0,,,,,92.0,
lead:751364000020497048,751364000020497048,,751364000020497048,,,,,2025-04-01T10:26:12,,,,2025-04-22T12:09:31,2025-04-22T12:09:31,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Reinkarnacja,Reinkarnacja,Reinkarnacja,0,0,0,,0,,0,,,,,21.0,
lead:751364000020481931,751364000020481931,,751364000020481931,,,,,2025-04-02T20:54:21,,,,2025-04-22T12:08:53,2025-04-22T12:08:53,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,19.0,
lead:751364000020481867,751364000020481867,,751364000020481867,,,,,2025-04-02T20:35:45,,,,2025-11-25T16:09:28,2025-11-25T16:09:28,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,236.0,
lead:751364000020478765,751364000020478765,,751364000020478765,,,,,2025-04-01T14:42:03,,,,2025-04-22T12:07:53,2025-04-22T12:07:53,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Inbound,Webinar,Webinar,Webinar,0,0,0,,0,,0,,,,,20.0,
lead:751364000020478653,751364000020478653,,751364000020478653,,,,,2025-04-01T14:06:23,,,,2025-05-05T10:47:37,2025-05-05T10:47:37,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna po webinarze,Akwizycja telefoniczna po webinarze,Akwizycja telefoniczna po webinarze,0,0,0,,0,,0,,,,,33.0,
lead:751364000020478306,751364000020478306,,751364000020478306,,,,,2025-04-01T10:53:55,,,,2025-04-22T12:09:04,2025-04-22T12:09:04,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,21.0,
lead:751364000020478076,751364000020478076,,751364000020478076,,,,,2025-04-01T08:25:48,,,,2025-04-24T08:43:56,2025-04-24T08:43:56,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,23.0,
lead:751364000020477991,751364000020477991,,751364000020477991,,,,,2025-04-02T16:06:31,,,,2025-05-29T14:56:24,2025-05-29T14:56:24,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,56.0,
lead:751364000020477957,751364000020477957,,751364000020477957,,,,,2025-04-02T16:02:30,,,,2025-06-05T16:08:47,2025-06-05T16:08:47,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,64.0,
lead:751364000020477923,751364000020477923,,751364000020477923,,,,,2025-04-02T16:00:37,,,,2025-05-29T16:46:35,2025-05-29T16:46:35,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,57.0,
lead:751364000020477889,751364000020477889,,751364000020477889,,,,,2025-04-02T15:56:20,,,,2025-05-26T14:59:44,2025-05-26T14:59:44,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,53.0,
lead:751364000020477855,751364000020477855,,751364000020477855,,,,,2025-04-02T15:26:09,,,,2025-06-02T10:46:29,2025-06-02T10:46:29,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,60.0,
lead:751364000020477821,751364000020477821,,751364000020477821,,,,,2025-04-02T15:09:19,,,,2025-06-09T09:44:30,2025-06-09T09:44:30,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,67.0,
lead:751364000020477688,751364000020477688,,751364000020477688,,,CLINICLAB SPECJALISTYCZNE BADANIA LABORATORYJNE SPÓŁKA AKCYJNA,,2025-04-01T15:45:59,,,,2025-04-22T12:07:54,2025-04-22T12:07:54,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Inbound,Polecenie,Polecenie,Polecenie,0,0,0,,0,,0,,,,,20.0,
lead:751364000020477554,751364000020477554,,751364000020477554,,,,,2025-04-01T15:23:36,,,,2025-08-07T10:04:11,2025-08-07T10:04:11,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Inbound,Polecenie,Partner polecający,Partner polecający,1,1,0,2025-04-17T13:45:00,1,15.0,0,,,,,127.0,
lead:751364000020427002,751364000020427002,,751364000020427002,,,,,2025-03-31T22:40:07,,,,2025-11-26T13:38:15,2025-11-26T13:38:15,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,239.0,
lead:751364000020415530,751364000020415530,,751364000020415530,,,,,2025-03-31T18:17:21,,,,2025-04-22T12:08:58,2025-04-22T12:08:58,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,21.0,
lead:751364000020415423,751364000020415423,,751364000020415423,,,,,2025-03-31T17:31:52,,,,2025-04-22T12:08:54,2025-04-22T12:08:54,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,21.0,
lead:751364000020415360,751364000020415360,,751364000020415360,,,,,2025-03-31T17:26:50,,,,2025-05-06T08:06:08,2025-05-06T08:06:08,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,35.0,
lead:751364000020415305,751364000020415305,,751364000020415305,,,,,2025-03-31T17:23:32,,,,2025-04-22T12:08:57,2025-04-22T12:08:57,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,21.0,
lead:751364000020415250,751364000020415250,,751364000020415250,,,,,2025-03-31T17:21:02,,,,2025-04-22T12:09:13,2025-04-22T12:09:13,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,21.0,
lead:751364000020415195,751364000020415195,,751364000020415195,,,,,2025-03-31T17:15:55,,,,2025-08-13T13:01:10,2025-08-13T13:01:10,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,134.0,
lead:751364000020415140,751364000020415140,,751364000020415140,,,,,2025-03-31T17:14:03,,,,2025-04-22T12:08:55,2025-04-22T12:08:55,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,21.0,
lead:751364000020415085,751364000020415085,,751364000020415085,,,,,2025-03-31T17:06:12,,,,2025-04-22T12:09:09,2025-04-22T12:09:09,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,21.0,
lead:751364000020309184,751364000020309184,,751364000020309184,,,,,2025-03-31T16:12:16,,,,2025-11-25T16:50:13,2025-11-25T16:50:13,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,239.0,
lead:751364000020309113,751364000020309113,,751364000020309113,,,,,2025-03-31T13:43:13,,,,2025-05-21T11:10:48,2025-05-21T11:10:48,,,,False,False,,,,,Kamila Czerwonka,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,50.0,
lead:751364000020308568,751364000020308568,,751364000020308568,,,,,2025-03-31T15:30:09,,,,2025-04-25T14:56:25,2025-04-25T14:56:25,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,24.0,
lead:751364000020308066,751364000020308066,,751364000020308066,,,MARAFIKI SPÓŁKA CYWILNA RAFAŁ GADOMSKI I KRZYSZTOF WROŃSKI,,2025-03-31T11:14:16,,,,2025-12-01T09:45:34,2025-12-01T09:45:34,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna po webinarze,Akwizycja telefoniczna po webinarze,Akwizycja telefoniczna po webinarze,1,1,0,2025-04-09T13:00:00,1,9.0,0,,,,,244.0,
lead:751364000020259114,751364000020259114,,751364000020259114,,,,,2025-03-31T09:35:46,,,,2025-05-08T09:45:41,2025-05-08T09:45:41,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,38.0,
lead:751364000020016159,751364000020016159,,751364000020016159,,,,,2025-03-28T10:29:39,,,,2025-11-25T16:42:34,2025-11-25T16:42:34,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,242.0,
lead:751364000020016125,751364000020016125,,751364000020016125,,,,,2025-03-28T10:12:38,,,,2025-05-23T09:18:27,2025-05-23T09:18:27,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,55.0,
lead:751364000018796345,751364000018796345,,751364000018796345,,,,,2025-03-27T14:39:17,,,,2025-06-23T19:20:39,2025-06-23T19:20:39,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Inbound,Telefon na biuro,Telefon na biuro,Telefon na biuro,1,1,0,2025-04-04T15:30:00,1,8.0,0,,,,,88.0,
lead:751364000018085715,751364000018085715,,751364000018085715,,,,,2025-03-28T16:56:15,,,,2025-08-07T10:01:41,2025-08-07T10:01:41,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Inbound,Polecenie,Firma polecająca,Firma polecająca,1,1,0,2025-04-03T11:00:00,1,5.0,0,,,,,131.0,
lead:751364000017267738,751364000017267738,,751364000017267738,,,,,2025-03-28T09:11:01,,,,2025-04-22T12:08:59,2025-04-22T12:08:59,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,25.0,
lead:751364000017266123,751364000017266123,,751364000017266123,,,,,2025-03-28T14:51:04,,,,2025-11-25T16:48:46,2025-11-25T16:48:46,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,242.0,
lead:751364000017266089,751364000017266089,,751364000017266089,,,,,2025-03-28T14:41:14,,,,2025-11-25T16:51:38,2025-11-25T16:51:38,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,242.0,
lead:751364000017266055,751364000017266055,,751364000017266055,,,,,2025-03-28T14:36:45,,,,2025-11-26T13:30:27,2025-11-26T13:30:27,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,242.0,
lead:751364000017266021,751364000017266021,,751364000017266021,,,,,2025-03-28T14:29:28,,,,2025-11-27T10:21:49,2025-11-27T10:21:49,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,243.0,
lead:751364000017261669,751364000017261669,,751364000017261669,,,,,2025-03-27T10:54:59,,,,2025-12-02T10:49:41,2025-12-02T10:49:41,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,249.0,
lead:751364000017261615,751364000017261615,,751364000017261615,,,,,2025-03-27T10:51:34,,,,2025-11-27T10:23:13,2025-11-27T10:23:13,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,244.0,
lead:751364000016771711,751364000016771711,,751364000016771711,,,,,2025-03-25T10:01:44,,,,2025-05-05T10:56:23,2025-05-05T10:56:23,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Inbound,Webinary medidesk,20250409 - Webinar Marafiki,20250409 - Webinar Marafiki,1,1,0,2025-04-07T10:00:00,1,12.0,0,,,,,41.0,
lead:751364000016687694,751364000016687694,,751364000016687694,,,,,2025-03-24T16:07:24,,,,2025-04-22T12:08:57,2025-04-22T12:08:57,,,,False,False,,,,,Sebastian Pawlik,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,28.0,
lead:751364000016687186,751364000016687186,,751364000016687186,,,,,2025-03-24T13:29:56,,,,2026-01-08T15:32:00,2026-01-08T15:32:00,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,290.0,
lead:751364000016686882,751364000016686882,,751364000016686882,,,,,2025-03-25T09:30:25,,,,2025-04-22T12:07:54,2025-04-22T12:07:54,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Inbound,Polecenie,Polecenie,Polecenie,1,0,0,2025-03-18T14:00:00,1,-7.0,0,,,,,28.0,
lead:751364000016675589,751364000016675589,,751364000016675589,,,,,2025-03-24T13:22:02,,,,2025-06-23T19:20:39,2025-06-23T19:20:39,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Inbound,Webinary medidesk,20250319 - Jak rozwijać placówkę,20250319 - Jak rozwijać placówkę,1,1,0,2025-04-17T16:15:00,1,24.0,0,,,,,91.0,
lead:751364000016675405,751364000016675405,,751364000016675405,,,,,2025-03-24T11:57:50,,,,2025-06-10T08:00:21,2025-06-10T08:00:21,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Inbound,Webinary medidesk,20250319 - Jak rozwijać placówkę,20250319 - Jak rozwijać placówkę,0,0,0,,0,,0,,,,,77.0,
lead:751364000016675074,751364000016675074,,751364000016675074,,,,,2025-03-24T08:29:28,,,,2025-04-22T12:08:51,2025-04-22T12:08:51,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,29.0,
lead:751364000016588465,751364000016588465,,751364000016588465,,,,,2025-03-24T14:39:04,,,,2025-04-22T12:08:01,2025-04-22T12:08:01,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Inbound,Strona internetowa medidesk,Umów spotkanie,Umów spotkanie,0,0,0,,0,,0,,,,,28.0,
lead:751364000016264825,751364000016264825,,751364000016264825,,,,,2025-03-21T12:37:00,,,,2025-11-27T12:14:16,2025-11-27T12:14:16,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,250.0,
lead:751364000016264788,751364000016264788,,751364000016264788,,,,,2025-03-21T12:35:51,,,,2025-11-27T12:14:29,2025-11-27T12:14:29,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,250.0,
lead:751364000016264751,751364000016264751,,751364000016264751,,,,,2025-03-21T12:34:56,,,,2025-11-27T12:14:46,2025-11-27T12:14:46,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,250.0,
lead:751364000016264714,751364000016264714,,751364000016264714,,,,,2025-03-21T12:34:03,,,,2025-11-27T12:15:32,2025-11-27T12:15:32,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,250.0,
lead:751364000016264677,751364000016264677,,751364000016264677,,,,,2025-03-21T12:33:00,,,,2025-11-27T12:16:46,2025-11-27T12:16:46,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,250.0,
lead:751364000016264640,751364000016264640,,751364000016264640,,,,,2025-03-21T12:30:22,,,,2025-11-27T12:17:16,2025-11-27T12:17:16,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,250.0,
lead:751364000016264603,751364000016264603,,751364000016264603,,,,,2025-03-21T12:28:31,,,,2025-11-27T12:19:08,2025-11-27T12:19:08,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,250.0,
lead:751364000016264566,751364000016264566,,751364000016264566,,,,,2025-03-21T12:27:13,,,,2025-11-27T12:19:22,2025-11-27T12:19:22,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,250.0,
lead:751364000016264529,751364000016264529,,751364000016264529,,,,,2025-03-21T12:26:21,,,,2025-04-24T13:58:57,2025-04-24T13:58:57,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,34.0,
lead:751364000016264492,751364000016264492,,751364000016264492,,,,,2025-03-21T12:24:37,,,,2025-11-27T12:20:43,2025-11-27T12:20:43,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,250.0,
lead:751364000016264455,751364000016264455,,751364000016264455,,,,,2025-03-21T12:18:15,,,,2025-11-27T12:45:36,2025-11-27T12:45:36,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,251.0,
lead:751364000016264418,751364000016264418,,751364000016264418,,,,,2025-03-21T12:17:38,,,,2025-05-06T11:47:12,2025-05-06T11:47:12,,,,False,False,,,,,Alberto Garita,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,45.0,
lead:751364000016264344,751364000016264344,,751364000016264344,,,,,2025-03-21T12:11:54,,,,2025-11-27T12:46:37,2025-11-27T12:46:37,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,251.0,
lead:751364000016264307,751364000016264307,,751364000016264307,,,,,2025-03-21T12:09:51,,,,2025-11-28T14:34:04,2025-11-28T14:34:04,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,252.0,
lead:751364000016264270,751364000016264270,,751364000016264270,,,,,2025-03-21T12:06:11,,,,2025-12-16T16:12:10,2025-12-16T16:12:10,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,270.0,
lead:751364000016264233,751364000016264233,,751364000016264233,,,,,2025-03-21T12:05:04,,,,2025-12-16T16:03:38,2025-12-16T16:03:38,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,270.0,
lead:751364000016264196,751364000016264196,,751364000016264196,,,,,2025-03-21T12:03:47,,,,2025-11-27T12:53:15,2025-11-27T12:53:15,,,,False,False,,,,,Mateusz Podlewski,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,251.0,
lead:751364000016264159,751364000016264159,,751364000016264159,,,,,2025-03-21T12:02:30,,,,2025-08-07T10:01:02,2025-08-07T10:01:02,,,,False,False,,,,,Michał Modzelewski,,,PreSales,Lead,Inbound,Konferencja,Konferencja,Konferencja,1,1,0,2025-04-24T12:45:00,1,34.0,0,,,,,138.0,
lead:751364000016264122,751364000016264122,,751364000016264122,,,,,2025-03-21T12:00:07,,,,2025-05-06T11:46:42,2025-05-06T11:46:42,,,,False,False,,,,,Alberto Garita,,,PreSales,Lead,Outbound,Akwizycja telefoniczna,Akwizycja telefoniczna,Akwizycja telefoniczna,0,0,0,,0,,0,,,,,45.0,
lead:751364000016219772,751364000016219772,,751364000016219772,,,,,2025-03-21T15:30:59,,,,2025-04-22T12:08:02,2025-04-22T12:08:02,,,,False,False,,,,,Anna Kardasz-Pajączek,,,PreSales,Lead,Inbound,Webinar,Webinar,Webinar,0,0,0,,0,,0,,,,,31.0,
